Location,Samp_No,SampleDate_txt,SampleTime,Matrix,SampleMedia,Activity,Analytical_Method,CAS_NO,Analyte,Result_Units,Reporting_Limit,Validation_Level,Result_Final_Txt,Result_Qualifier_Final,RL_Comparison
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,7005-72-3,4-Chlorophenyl phenyl ether,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,83-32-9,Acenaphthene,mg/kg,0.0089,Prelim,0.025,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,208-96-8,Acenaphthylene,mg/kg,0.0089,Prelim,0.029,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,98-86-2,Acetophenone,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,120-12-7,Anthracene,mg/kg,0.0089,Prelim,0.043,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,1912-24-9,Atrazine,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,100-52-7,Benzaldehyde,mg/kg,0.09,Prelim,<0.09,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,56-55-3,Benzo(a)anthracene,mg/kg,0.0089,Prelim,0.13,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,534-52-1,"4,6-Dinitro-2-methylphenol",mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,101-55-3,4-Bromophenyl phenyl ether,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,100-01-6,4-Nitroaniline,mg/kg,0.22,Prelim,<0.22,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,100-02-7,4-Nitrophenol,mg/kg,0.22,Prelim,<0.22,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,86-74-8,Carbazole,mg/kg,0.044,Prelim,<0.044,J,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,218-01-9,Chrysene,mg/kg,0.0089,Prelim,0.12,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,53-70-3,"Dibenzo(a,h)anthracene",mg/kg,0.0089,Prelim,0.023,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,108-10-1,4-Methyl-2-pentanone,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,67-64-1,Acetone,mg/kg,3,Prelim,8,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,71-43-2,Benzene,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,74-97-5,Bromochloromethane,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,75-27-4,Bromodichloromethane,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,75-15-0,Carbon disulfide,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,56-23-5,Carbon Tetrachloride,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,108-90-7,Chlorobenzene,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,75-00-3,Chloroethane,mg/kg,3,Prelim,<3,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,67-66-3,Chloroform,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,10061-01-5,"cis-1,3-Dichloropropene",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,110-82-7,Cyclohexane,mg/kg,3,Prelim,<3,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,124-48-1,Dibromochloromethane,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,50-32-8,Benzo(a)pyrene,mg/kg,0.0089,Prelim,0.11,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,205-99-2,Benzo(b)fluoranthene,mg/kg,0.0089,Prelim,0.19,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,191-24-2,"Benzo(g,h,i)perylene",mg/kg,0.0089,Prelim,0.068,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,207-08-9,Benzo(k)fluoranthene,mg/kg,0.0089,Prelim,0.069,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,111-91-1,Bis(2-chloroethoxy)methane,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,111-44-4,Bis(2-chloroethyl)ether,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,117-81-7,Bis(2-ethylhexyl)phthalate,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,85-68-7,Butyl benzyl phthalate,mg/kg,0.09,Prelim,<0.09,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,105-60-2,Caprolactam,mg/kg,0.09,Prelim,<0.09,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,132-64-9,Dibenzofuran,mg/kg,0.044,Prelim,<0.044,J,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,84-66-2,Diethyl phthalate,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,131-11-3,Dimethyl phthalate,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,84-74-2,Di-n-butyl phthalate,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,117-84-0,Di-n-octyl phthalate,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,206-44-0,Fluoranthene,mg/kg,0.0089,Prelim,0.18,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,86-73-7,Fluorene,mg/kg,0.0089,Prelim,0.028,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,118-74-1,Hexachlorobenzene,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,87-68-3,Hexachlorobutadiene,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,77-47-4,Hexachlorocyclopentadiene,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,67-72-1,Hexachloroethane,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,193-39-5,"Indeno(1,2,3-cd)pyrene",mg/kg,0.0089,Prelim,0.084,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,78-59-1,Isophorone,mg/kg,0.22,Prelim,<0.22,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,91-20-3,Naphthalene,mg/kg,0.0089,Prelim,0.038,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,98-95-3,Nitrobenzene,mg/kg,0.22,Prelim,<0.22,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,621-64-7,N-Nitrosodi-n-propylamine,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,86-30-6,N-Nitrosodiphenylamine,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,87-86-5,Pentachlorophenol,mg/kg,0.044,Prelim,0.064,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,85-01-8,Phenanthrene,mg/kg,0.0089,Prelim,0.12,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,108-95-2,Phenol,mg/kg,0.044,Prelim,<0.044,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,129-00-0,Pyrene,mg/kg,0.0089,Prelim,0.26,,Yes
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8270E,110-86-1,Pyridine,mg/kg,0.22,Prelim,<0.22,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,71-55-6,"1,1,1-Trichloroethane",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,79-34-5,"1,1,2,2-Tetrachloroethane",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,79-00-5,"1,1,2-Trichloroethane",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,76-13-1,"1,1,2-Trichlorotrifluoroethane",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,75-34-3,"1,1-Dichloroethane",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,75-35-4,"1,1-Dichloroethene",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,87-61-6,"1,2,3-Trichlorobenzene",mg/kg,3,Prelim,<3,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,96-18-4,"1,2,3-Trichloropropane",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,120-82-1,"1,2,4-Trichlorobenzene",mg/kg,3,Prelim,<3,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,95-63-6,"1,2,4-Trimethylbenzene",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,96-12-8,"1,2-Dibromo 3-Chloropropane",mg/kg,3,Prelim,<3,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,106-93-4,"1,2-Dibromoethane",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,95-50-1,"1,2-Dichlorobenzene",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,107-06-2,"1,2-Dichloroethane",mg/kg,3,Prelim,<3,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,78-87-5,"1,2-Dichloropropane",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,108-67-8,"1,3,5-Trimethylbenzene",mg/kg,3,Prelim,<3,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,541-73-1,"1,3-Dichlorobenzene",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,106-46-7,"1,4-Dichlorobenzene",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,78-93-3,2-Butanone,mg/kg,6.1,Prelim,<6.1,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,591-78-6,2-Hexanone,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,75-69-4,Trichlorofluoromethane,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,75-01-4,Vinyl Chloride,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,1330-20-7,"Xylenes, Total",mg/kg,2.7,Prelim,<2.7,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,75-25-2,Bromoform,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,74-83-9,Bromomethane,mg/kg,3,Prelim,<3,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,74-87-3,Chloromethane,mg/kg,3,Prelim,<3,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,156-59-2,"cis-1,2-Dichloroethene",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,75-71-8,Dichlorodifluoromethane (CFC 12),mg/kg,3,Prelim,<3,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,100-41-4,Ethylbenzene,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,98-82-8,Isopropylbenzene,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,1634-04-4,Methyl tert-butyl ether,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,108-87-2,Methylcyclohexane,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,75-09-2,Methylene chloride,mg/kg,7.6,Prelim,<7.6,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,95-47-6,o-Xylene,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,100-42-5,Styrene,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,10061-02-6,"trans-1,3-Dichloropropene",mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,79-01-6,Trichloroethene,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,179601-23-1,"m,p-Xylenes",mg/kg,1.8,Prelim,<1.8,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,79-20-9,Methyl acetate,mg/kg,7.6,Prelim,<7.6,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,127-18-4,Tetrachloroethene,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,108-88-3,Toluene,mg/kg,0.91,Prelim,<0.91,U,No
SO1,EPD-SO1-230210,2/10/2023,10:40,Soil,Soil,Soil,SW8260D,156-60-5,"trans-1,2-Dichloroethene",mg/kg,0.91,Prelim,<0.91,U,No
